object_id,path,format,role,authority_status,audience,source_hash,related_source,generated_from,generated_outputs,owner_skill,validation_status,last_validated_at,notes,source_registry
REL-8453E4773210-CONTENT-LINK,,relationship,object_relationship_edge,generated_noncanonical,agents,8453e4773210fde48bcc1b543218de205bf33968d767061371530bd3bd45ddc2,MD-SKILL-VISUAL-EXPLAINER,MD-SKILL-VISUAL-EXPLAINER,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-84EF411B6871-GENERATED-OUTPUT,,relationship,object_relationship_edge,generated_noncanonical,agents,84ef411b68715401469b0b1ca2e8d4f616bdbcf209372df927900c001e9f4e23,TEX-ONTOLOGY-AETHER-FLOW-GEOMETRY,TEX-ONTOLOGY-AETHER-FLOW-GEOMETRY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-850D9F97628C-TEX-LABEL,,relationship,object_relationship_edge,generated_noncanonical,agents,850d9f97628c8497229a9f8cc514d6155c17a9a4e4d4e9e55fd06ca75abd2a50,TEX-ONTOLOGY-AETHER-FLOW-GEOMETRY,TEX-ONTOLOGY-AETHER-FLOW-GEOMETRY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-8544040C8C43-HAS-VAULT-NOTE,,relationship,object_relationship_edge,generated_noncanonical,agents,8544040c8c434b222c62e9a93d382bbc7344ffa8daf122d70fbf2ec23d6454ee,TEX-ONTOLOGY-AETHER-FLOW-CONSISTENCY,TEX-ONTOLOGY-AETHER-FLOW-CONSISTENCY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-854CA7A68780-HAS-VAULT-NOTE,,relationship,object_relationship_edge,generated_noncanonical,agents,854ca7a687807e7f0a8a6b2718392409f96dec07467ac92b9ddb4d5b14672182,MD-SCHEMA-DIRECTOR-DECISION-SCHEMA,MD-SCHEMA-DIRECTOR-DECISION-SCHEMA,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-85A2255CCAD1-GENERATED-OUTPUT,,relationship,object_relationship_edge,generated_noncanonical,agents,85a2255ccad1cd6acb4c002d67ec8fb58b0ca9b4b7cafc600128025296af7191,MD-ROLE-AGENTS-ROLES-PHYSICS-REFUTER-V0-1-0-MD,MD-ROLE-AGENTS-ROLES-PHYSICS-REFUTER-V0-1-0-MD,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-85C4DA5B9C39-TEX-REF,,relationship,object_relationship_edge,generated_noncanonical,agents,85c4da5b9c39094f1e7633ba054ec0f0cea7fd86b12f0a5bac168182f9b0cfd3,TEX-ONTOLOGY-AETHER-FLOW-RELATIVISTIC-RECOVERY,TEX-ONTOLOGY-AETHER-FLOW-RELATIVISTIC-RECOVERY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-86109BAFA9F8-TEX-REF,,relationship,object_relationship_edge,generated_noncanonical,agents,86109bafa9f882627703bc02880b13cbb4a53745ecaf294247e1414795fb35da,TEX-ONTOLOGY-AETHER-FLOW-GEOMETRY,TEX-ONTOLOGY-AETHER-FLOW-GEOMETRY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-866ACC9F5D1A-HAS-WIKI-NOTE,,relationship,object_relationship_edge,generated_noncanonical,agents,866acc9f5d1a6c37453fa2682977ca58061ef415c34c1e22938a2e9130e47b05,TEX-ONTOLOGY-AETHER-FLOW-GEOMETRY,TEX-ONTOLOGY-AETHER-FLOW-GEOMETRY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-86A3AA7B4353-TEX-CITATION,,relationship,object_relationship_edge,generated_noncanonical,agents,86a3aa7b43531c6d7654d2e14aae7706ea5f28a09f02a57eba1e3ceb96bfd2b2,TEX-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-SEQUENCE-OVERVIEW,TEX-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-SEQUENCE-OVERVIEW,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-86F5AC9CD876-TEX-CITATION,,relationship,object_relationship_edge,generated_noncanonical,agents,86f5ac9cd8765caec48c1e988470e5bd5f4047ceeae6a85dfd43085c88e9affb,TEX-ONTOLOGY-AETHER-FLOW-GEOMETRY,TEX-ONTOLOGY-AETHER-FLOW-GEOMETRY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-87187BD1B661-TEX-LABEL,,relationship,object_relationship_edge,generated_noncanonical,agents,87187bd1b661714593e44e5bdbc9b98236ee467738ed3f0cf29e1aa9005113f5,TEX-ONTOLOGY-AETHER-FLOW-DYNAMICS,TEX-ONTOLOGY-AETHER-FLOW-DYNAMICS,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-880E3A9D4FB5-TEX-LABEL,,relationship,object_relationship_edge,generated_noncanonical,agents,880e3a9d4fb5f5b21e37727972949cae9b3c86b2e8cd26247b82cdb9aa614f69,TEX-ONTOLOGY-AETHER-FLOW-RELATIVISTIC-RECOVERY,TEX-ONTOLOGY-AETHER-FLOW-RELATIVISTIC-RECOVERY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-882BB3D8972E-TEX-LABEL,,relationship,object_relationship_edge,generated_noncanonical,agents,882bb3d8972ed3c29277de7b3c3997b049124baa8cb41d5cbd320ecf5096cbc6,TEX-ONTOLOGY-AETHER-FLOW-DYNAMICS,TEX-ONTOLOGY-AETHER-FLOW-DYNAMICS,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-889263F46D5B-CONTENT-LINK,,relationship,object_relationship_edge,generated_noncanonical,agents,889263f46d5b1d1c18927022862a423852dfe726fece50c5371e173a51c03e05,MD-SKILL-VISUAL-EXPLAINER,MD-SKILL-VISUAL-EXPLAINER,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-88BE0FA85E0E-HAS-CONTENT-SEMANTICS,,relationship,object_relationship_edge,generated_noncanonical,agents,88be0fa85e0e4bb3517c75101a7ea43929e2304d29f1d0d151cd7fc2b82b1528,TEX-RESEARCH-CONTROL-LOCALIZATION-SOURCE-BASIS-AXIOM-SELECTION-LAW-BENCHMARK-INDEPENDENCE-REFUTATION,TEX-RESEARCH-CONTROL-LOCALIZATION-SOURCE-BASIS-AXIOM-SELECTION-LAW-BENCHMARK-INDEPENDENCE-REFUTATION,,obsidian-wiki,PASS,2026-06-09T23:45:49Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-88C295C6BA0B-HAS-WIKI-NOTE,,relationship,object_relationship_edge,generated_noncanonical,agents,88c295c6ba0b76777f88f5f7c69d4ab224a60e8a8eb6b0734f2d1846c25603d5,MD-HTML-SPEC-RESEARCH-CONTROL-SYSTEM-EXPLAINER,MD-HTML-SPEC-RESEARCH-CONTROL-SYSTEM-EXPLAINER,,obsidian-wiki,PASS,2026-06-10T19:37:31Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-88CC3FA6581C-TEX-LABEL,,relationship,object_relationship_edge,generated_noncanonical,agents,88cc3fa6581c1aff2dbf39ec0e6e459f9c13bece10967a90567d4c0acf7a423e,TEX-ONTOLOGY-AETHER-FLOW-FOUNDATIONS,TEX-ONTOLOGY-AETHER-FLOW-FOUNDATIONS,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-890DF8CB550B-HAS-CONTENT-SEMANTICS,,relationship,object_relationship_edge,generated_noncanonical,agents,890df8cb550b9c626aed51f8996af3115a8da7e39247c3d889c7346f97514ca0,HTML-RESEARCH-CONTROL-SYSTEM-EXPLAINER,HTML-RESEARCH-CONTROL-SYSTEM-EXPLAINER,,obsidian-wiki,PASS,2026-06-10T19:37:31Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-8958601283B2-GENERATED-OUTPUT,,relationship,object_relationship_edge,generated_noncanonical,agents,8958601283b2e1b524e09cfcc368ca162dbfc8b1602a2ce014b07a4bfd48ebdf,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-PROJECT-CONTROL-MAINTAINER-V0-1-0-MD,MD-ROLE-AGENTS-ROLES-RESEARCH-OPS-PROJECT-CONTROL-MAINTAINER-V0-1-0-MD,,obsidian-wiki,PASS,2026-06-10T18:23:33Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-8A42911C4BDC-GENERATED-OUTPUT,,relationship,object_relationship_edge,generated_noncanonical,agents,8a42911c4bdc1ff20b15bddb0f249553f4bd860ae287317ed1f2ea5cda2e410f,TEX-RESEARCH-CONTROL-LOCALIZATION-SOURCE-REPAIR-PACKET,TEX-RESEARCH-CONTROL-LOCALIZATION-SOURCE-REPAIR-PACKET,,obsidian-wiki,PASS,2026-06-08T23:58:56Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-8C375EBCACDC-GENERATED-OUTPUT,,relationship,object_relationship_edge,generated_noncanonical,agents,8c375ebcacdcabb28896d5b6c454ac22d9ced61e6ea29bab82903156097448b3,MD-SKILL-OBSIDIAN-WIKI,MD-SKILL-OBSIDIAN-WIKI,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-8CD04297CC58-TEX-LABEL,,relationship,object_relationship_edge,generated_noncanonical,agents,8cd04297cc58a80f805e2670d58318921fa8898a6331e11411a4b8391309e7ba,TEX-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-FLAGSHIP-ARTICLE,TEX-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-FLAGSHIP-ARTICLE,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-8CDD18F90675-HAS-VAULT-NOTE,,relationship,object_relationship_edge,generated_noncanonical,agents,8cdd18f9067523c4cce92a56c39934b89e2bb1bcb03b563cbb293430a52d4af8,MD-SKILL-OBSIDIAN-WIKI,MD-SKILL-OBSIDIAN-WIKI,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-8DCFBD58B0EE-GENERATED-OUTPUT,,relationship,object_relationship_edge,generated_noncanonical,agents,8dcfbd58b0ee36080cd942c495fac0437b29fd8a32a3ef4583a3efae3bd43c47,MD-README-RESEARCH-CONTROL,MD-README-RESEARCH-CONTROL,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-8ED9CA661CCC-TEX-LABEL,,relationship,object_relationship_edge,generated_noncanonical,agents,8ed9ca661ccc8f84a0f271c0198ae51e6d02dfc49542738ad7a0709096f1a829,TEX-ONTOLOGY-AETHER-FLOW-DYNAMICS,TEX-ONTOLOGY-AETHER-FLOW-DYNAMICS,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-8EEE47DA184F-CONTENT-LINK,,relationship,object_relationship_edge,generated_noncanonical,agents,8eee47da184fa847d0b285c4062d55303a55284909c416ce5ae76b506af4321c,MD-SKILL-VISUAL-EXPLAINER,MD-SKILL-VISUAL-EXPLAINER,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-90F59C273F07-GENERATED-OUTPUT,,relationship,object_relationship_edge,generated_noncanonical,agents,90f59c273f07f955b3b050b659d9a96f577b493e8ccd6b140d162d4a4fab9eca,MD-SKILL-TEX-WIKI,MD-SKILL-TEX-WIKI,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-9170CEC47530-HAS-WIKI-NOTE,,relationship,object_relationship_edge,generated_noncanonical,agents,9170cec475305eca1f73d8eb37f28f45081506e6e701c5420f15a86b26e54e15,TEX-RESEARCH-CONTROL-LOCALIZATION-SOURCE-BASIS-FORMALIZATION,TEX-RESEARCH-CONTROL-LOCALIZATION-SOURCE-BASIS-FORMALIZATION,,obsidian-wiki,PASS,2026-06-09T00:19:46Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-91835630AB92-GENERATED-OUTPUT,,relationship,object_relationship_edge,generated_noncanonical,agents,91835630ab923fb5268df3d20aa4f7e10dd118490df5330e3535b2b21943920d,MD-HTML-SPEC-RESEARCH-CONTROL-SYSTEM-EXPLAINER,MD-HTML-SPEC-RESEARCH-CONTROL-SYSTEM-EXPLAINER,,obsidian-wiki,PASS,2026-06-10T19:37:31Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-91CB1C35FE33-GENERATED-OUTPUT,,relationship,object_relationship_edge,generated_noncanonical,agents,91cb1c35fe335d2873e473e334507dece39477ef1a9a19ab416e626d7a7835d2,TEX-ONTOLOGY-AETHER-FLOW-GEOMETRY,TEX-ONTOLOGY-AETHER-FLOW-GEOMETRY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-91F0359D589F-TEX-LABEL,,relationship,object_relationship_edge,generated_noncanonical,agents,91f0359d589f205b5208278a0640771c484fe88005e6fa5e53596c63b76b9e27,TEX-ONTOLOGY-AETHER-FLOW-RELATIVISTIC-RECOVERY,TEX-ONTOLOGY-AETHER-FLOW-RELATIVISTIC-RECOVERY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-92474867AED8-TEX-LABEL,,relationship,object_relationship_edge,generated_noncanonical,agents,92474867aed8bbfbf74e2e6e5c320d48011eebf31ef1e838108be94352516961,TEX-ONTOLOGY-AETHER-FLOW-RELATIVISTIC-RECOVERY,TEX-ONTOLOGY-AETHER-FLOW-RELATIVISTIC-RECOVERY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-9261AEA77F8A-HAS-CONTENT-SEMANTICS,,relationship,object_relationship_edge,generated_noncanonical,agents,9261aea77f8aff0b9b267b9a0967511fcefa80f066706fce251a89d1e631f586,MD-SCHEMA-EXECUTION-ROLE-SCHEMA,MD-SCHEMA-EXECUTION-ROLE-SCHEMA,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-926DC479B1A1-HAS-WIKI-NOTE,,relationship,object_relationship_edge,generated_noncanonical,agents,926dc479b1a1618ec2f1713e22704f663bac2fcc61769474443a0bcabeae9320,PDF-ONTOLOGY-AETHER-FLOW-GEOMETRY,PDF-ONTOLOGY-AETHER-FLOW-GEOMETRY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-9302C6180309-CONTENT-LINK,,relationship,object_relationship_edge,generated_noncanonical,agents,9302c61803092e9fe592d140675849d1f4e99186d7137bfeb035444589410db1,MD-SKILL-VISUAL-EXPLAINER,MD-SKILL-VISUAL-EXPLAINER,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-9361A34F1D84-TEX-LABEL,,relationship,object_relationship_edge,generated_noncanonical,agents,9361a34f1d84e600f2d5afc2958d2edbcc93a40f7ab5a9c0ad6ad7f4bce34d11,TEX-ONTOLOGY-AETHER-FLOW-GEOMETRY,TEX-ONTOLOGY-AETHER-FLOW-GEOMETRY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-938DB787FD9D-TEX-LABEL,,relationship,object_relationship_edge,generated_noncanonical,agents,938db787fd9dc6293a4fee45761046616be800172ace84d7049961738889060e,TEX-ONTOLOGY-AETHER-FLOW-RELATIVISTIC-RECOVERY,TEX-ONTOLOGY-AETHER-FLOW-RELATIVISTIC-RECOVERY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-93E0E0EB13A2-HAS-CONTENT-SEMANTICS,,relationship,object_relationship_edge,generated_noncanonical,agents,93e0e0eb13a200636283c397ee38153df8e29ad54b3008132c541da557d6c234,MD-README-RESEARCH-CONTROL-APPROVALS,MD-README-RESEARCH-CONTROL-APPROVALS,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-94575D5E5E00-HAS-CONTENT-SEMANTICS,,relationship,object_relationship_edge,generated_noncanonical,agents,94575d5e5e00c7b387fdfe112ed83b7f2a00a77feb64b92f0f4d9d39ae0262d0,MD-AGENTS,MD-AGENTS,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-94EDB34BE0B9-HAS-VAULT-NOTE,,relationship,object_relationship_edge,generated_noncanonical,agents,94edb34be0b9abc8bfa99586b742ea57985ce1025b8af81f8057ccb04d0c920d,TEX-RESEARCH-CONTROL-LOCALIZATION-SOURCE-BASIS-AXIOM-SELECTOR-DOMAIN-FINITE-VARIATION-REPAIR-PACKET,TEX-RESEARCH-CONTROL-LOCALIZATION-SOURCE-BASIS-AXIOM-SELECTOR-DOMAIN-FINITE-VARIATION-REPAIR-PACKET,,obsidian-wiki,PASS,2026-06-10T05:48:43Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-95F93C7E6230-TEX-LABEL,,relationship,object_relationship_edge,generated_noncanonical,agents,95f93c7e6230402ff47a7c355912b535054afe072b4494710c766daf3929d822,TEX-ONTOLOGY-AETHER-FLOW-RELATIVISTIC-RECOVERY,TEX-ONTOLOGY-AETHER-FLOW-RELATIVISTIC-RECOVERY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-965C16D62AB8-RELATED-SOURCE,,relationship,object_relationship_edge,generated_noncanonical,agents,965c16d62ab8ebcedcdbcc0bddcec51c9e9dcaa961ce2364673bafdcb86a301a,PDF-ONTOLOGY-AETHER-FLOW-FOUNDATIONS,PDF-ONTOLOGY-AETHER-FLOW-FOUNDATIONS,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-982DF8D12379-TEX-LABEL,,relationship,object_relationship_edge,generated_noncanonical,agents,982df8d12379482b7d210176ef3b9a3ee13a0c71d8a2fb5a97247ea1e2e48c20,TEX-ONTOLOGY-AETHER-FLOW-CONSISTENCY,TEX-ONTOLOGY-AETHER-FLOW-CONSISTENCY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-98998339ACAA-HAS-VAULT-NOTE,,relationship,object_relationship_edge,generated_noncanonical,agents,98998339acaac069885b75d2bda5a42225bf541cb365ef61a9562dd8e51beb46,TEX-RESEARCH-CONTROL-LOCALIZATION-SOURCE-BASIS-AXIOM-SELECTOR-DOMAIN-BENCHMARK-INDEPENDENCE-REFUTATION,TEX-RESEARCH-CONTROL-LOCALIZATION-SOURCE-BASIS-AXIOM-SELECTOR-DOMAIN-BENCHMARK-INDEPENDENCE-REFUTATION,,obsidian-wiki,PASS,2026-06-10T00:27:00Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-98BF948DDDFD-GENERATED-OUTPUT,,relationship,object_relationship_edge,generated_noncanonical,agents,98bf948dddfd28bb7edf006bda124fe7d6740c08ed67bfe443c7e5d2ca060576,HTML-RESEARCH-CONTROL-SYSTEM-EXPLAINER,HTML-RESEARCH-CONTROL-SYSTEM-EXPLAINER,,obsidian-wiki,PASS,2026-06-10T19:37:31Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-992938962F96-HAS-VAULT-NOTE,,relationship,object_relationship_edge,generated_noncanonical,agents,992938962f96c64c1d5f97568730356bba485f17275f4dc548ed6bd05ed664d5,PDF-ONTOLOGY-AETHER-FLOW-FOUNDATIONS,PDF-ONTOLOGY-AETHER-FLOW-FOUNDATIONS,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-9A276A1E3DD8-HAS-VAULT-NOTE,,relationship,object_relationship_edge,generated_noncanonical,agents,9a276a1e3dd883e61d7428877ef26946e19cea2d7c2b56f31f11515bd31f4e2c,MD-SKILL-ONTOLOGY-PROMOTION,MD-SKILL-ONTOLOGY-PROMOTION,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-9A2CD593452D-TEX-CITATION,,relationship,object_relationship_edge,generated_noncanonical,agents,9a2cd593452d59258fe838e3bf5c45636c4cbdf9e77a12dd40374e3f6f326381,TEX-ONTOLOGY-AETHER-FLOW-GEOMETRY,TEX-ONTOLOGY-AETHER-FLOW-GEOMETRY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-9B2F3182F7A7-TEX-LABEL,,relationship,object_relationship_edge,generated_noncanonical,agents,9b2f3182f7a7c409035d351aa46dabab46541506c7e9e5213283fd1da8c427c8,TEX-ONTOLOGY-AETHER-FLOW-RELATIVISTIC-RECOVERY,TEX-ONTOLOGY-AETHER-FLOW-RELATIVISTIC-RECOVERY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-9B61ECE93490-HAS-WIKI-NOTE,,relationship,object_relationship_edge,generated_noncanonical,agents,9b61ece9349080745fcbe467cd78761bd19761148c9667f5453ade58dae0c65e,MD-ROLE-AGENTS-ROLES-PHYSICS-CANDIDATE-CONSTRUCTOR-V0-1-0-MD,MD-ROLE-AGENTS-ROLES-PHYSICS-CANDIDATE-CONSTRUCTOR-V0-1-0-MD,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-9C467A707E9D-HAS-CONTENT-SEMANTICS,,relationship,object_relationship_edge,generated_noncanonical,agents,9c467a707e9deceb63a0b0717f07cc1b102dca8bf4ec907fcdaeaa84120ee20b,PDF-ONTOLOGY-AETHER-FLOW-DYNAMICS,PDF-ONTOLOGY-AETHER-FLOW-DYNAMICS,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-9C8815214029-GENERATED-OUTPUT,,relationship,object_relationship_edge,generated_noncanonical,agents,9c8815214029f06f373679f84735e3703516173c4779788dad088a478e53ca7a,TEX-ONTOLOGY-AETHER-FLOW-RELATIVISTIC-RECOVERY,TEX-ONTOLOGY-AETHER-FLOW-RELATIVISTIC-RECOVERY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-9C9E1B18507B-GENERATED-OUTPUT,,relationship,object_relationship_edge,generated_noncanonical,agents,9c9e1b18507bcf3f8255e79243854698801ac78cd65c1ca7b5e4baf82adebae5,PDF-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-NOTE,PDF-ONTOLOGY-AETHER-FLOW-EXACT-CLOSURE-NOTE,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-9DCCA5B038C6-TEX-LABEL,,relationship,object_relationship_edge,generated_noncanonical,agents,9dcca5b038c6c332e9bebd96fd9fa214dffa508834989b139064c7be215062a8,TEX-ONTOLOGY-AETHER-FLOW-GEOMETRY,TEX-ONTOLOGY-AETHER-FLOW-GEOMETRY,,obsidian-wiki,PASS,2026-06-08T01:55:35Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-9DF184AC2CD2-HAS-CONTENT-SEMANTICS,,relationship,object_relationship_edge,generated_noncanonical,agents,9df184ac2cd2dae2086e2525da6ca9bb34f249eb9c3d7a05c9cf72ec2fd7ad1b,MD-SKILL-HTML-VISUAL-EXPLAINER,MD-SKILL-HTML-VISUAL-EXPLAINER,,obsidian-wiki,PASS,2026-06-10T02:34:32Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-9ED437D6808C-GENERATED-OUTPUT,,relationship,object_relationship_edge,generated_noncanonical,agents,9ed437d6808c5eea108344172d3e134c365e4f8634316aa4b3ff3a2cb5112fb1,TEX-RESEARCH-CONTROL-LOCALIZATION-SOURCE-BASIS-AXIOM-SELECTION-LAW-PACKET,TEX-RESEARCH-CONTROL-LOCALIZATION-SOURCE-BASIS-AXIOM-SELECTION-LAW-PACKET,,obsidian-wiki,PASS,2026-06-09T14:09:19Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
REL-9FB51D215FB4-GENERATED-OUTPUT,,relationship,object_relationship_edge,generated_noncanonical,agents,9fb51d215fb44ada563fb5725ad4bfcf923e6ddfdf8be4513ba6d9e18647600f,TEX-RESEARCH-CONTROL-LOCALIZATION-SOURCE-BASIS-FORMALIZATION,TEX-RESEARCH-CONTROL-LOCALIZATION-SOURCE-BASIS-FORMALIZATION,,obsidian-wiki,PASS,2026-06-09T00:19:46Z,Generated relationship edge for local agent graph traversal.,OBJECT_RELATIONSHIP_REGISTRY.csv
